,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
128647,Romania,ROU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7750015258789,57.7509994506836,57.0330009460449,56.566001892089794,56.513999938964794,54.41999816894529,56.0620002746582,55.3050003051758,55.351001739502,54.2649993896484,53.2809982299805,46.8120002746582,45.449001312255895,45.1139984130859,43.3219985961914,44.3339996337891,44.270999908447294,43.9650001525879,43.1689987182617,43.4500007629395,43.1500015258789,43.4609985351563,43.103000640869105,43.3330001831055,42.543998718261705,42.2490005493164,44.0789985656738,44.15299987792971,43.763999938964794,43.375,
128649,Romania,ROU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9029998779297,70.16799926757811,70.0780029296875,69.94699859619139,69.58599853515629,68.9290008544922,69.15499877929689,67.99099731445311,66.9619979858398,65.85500335693361,64.75900268554689,58.9109992980957,58.310001373290994,56.933998107910206,56.3819999694824,57.0620002746582,57.6570014953613,58.130001068115206,57.470001220703104,59.4160003662109,57.9070014953613,58.933998107910206,58.7089996337891,59.358001708984396,59.5579986572266,59.4809989929199,61.120998382568395,62.00199890136721,61.891998291015604,61.5940017700195,
128660,Romania,ROU,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,10.381110191345199,10.3725004196167,10.300379753112802,10.343130111694302,,,,,,,,,,,,,,,11.727640151977502,11.796959877014197,10.9637804031372,10.550379753112802,10.324959754943801,10.3263902664185,10.481550216674801,10.9753103256226,11.0493001937866,11.2026195526123,11.6909503936768,11.8357801437378,12.1685695648193,12.6953897476196,13.1538896560669,13.709719657897901,14.0232801437378,14.4683504104614,15.092399597167999,15.854100227356,16.2359199523926,16.096849441528303,15.663100242614698,14.964150428772,,,15.0592203140259,14.730959892272901,14.696780204772901,14.7390403747559,,,
128661,Romania,ROU,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,10.921130180358901,10.9409599304199,10.8820199966431,10.8313503265381,,,,,,,,,,,,,,,11.972920417785598,12.0395498275757,11.0298404693604,10.5814599990845,10.400679588317901,10.243049621582001,10.3670902252197,10.8129596710205,10.993040084838901,11.071519851684599,11.3419198989868,11.4315595626831,11.674070358276401,12.1060400009155,12.5289697647095,13.030599594116199,13.326419830322301,13.6671495437622,14.1853704452515,14.822819709777802,15.114870071411099,15.034059524536099,14.747309684753402,14.268159866333,,,14.2414102554321,13.942999839782699,13.8549900054932,13.8439598083496,,,
129271,Russian Federation,RUS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.483001708984396,55.0009994506836,52.859001159668,49.9020004272461,48.729000091552706,47.925998687744105,45.8950004577637,44.5460014343262,47.513999938964794,48.9770011901855,48.8950004577637,50.3549995422363,49.933998107910206,50.604000091552706,51.3600006103516,51.8390007019043,52.9799995422363,52.7350006103516,51.9070014953613,52.066001892089794,52.7150001525879,53.22200012207029,52.8810005187988,52.9850006103516,52.5419998168945,52.6380004882813,52.4010009765625,52.604000091552706,52.3759994506836,52.0639991760254,
129273,Russian Federation,RUS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5299987792969,71.45899963378909,69.1699981689453,65.5500030517578,63.9449996948242,62.4539985656738,59.2589988708496,57.2750015258789,60.020999908447294,61.606998443603494,61.3120002746582,62.145999908447294,61.507999420165994,62.0960006713867,62.8199996948242,62.862998962402294,64.62400054931639,65.5319976806641,63.7470016479492,64.7570037841797,65.6350021362305,66.556999206543,66.72499847412111,67.1060028076172,67.0989990234375,67.306999206543,67.15899658203129,67.25099945068361,66.9459991455078,66.5970001220703,
129284,Russian Federation,RUS,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.427980422973599,,14.3326997756958,14.345479965210002,14.436929702758801,14.5158796310425,14.2629499435425,,15.1638097763062,14.9844303131104,15.150540351867699,15.0785303115845,15.4480695724487,15.506710052490199,15.2593603134155,15.921449661254899,,,
129285,Russian Federation,RUS,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4492902755737,,13.189800262451199,13.230979919433599,13.3517398834229,13.464289665222198,13.207360267639197,,14.144590377807601,14.175689697265598,14.377349853515598,14.478400230407699,14.825249671936,14.919750213622999,14.805109977722198,15.5027103424072,,,
129895,Rwanda,RWA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5400009155273,87.1660003662109,86.6309967041016,86.06900024414058,85.3529968261719,85.2900009155273,85.03399658203129,84.7279968261719,84.370002746582,84.0299987792969,83.890998840332,83.7600021362305,83.6809997558594,83.61399841308591,83.5609970092773,83.5469970703125,83.53399658203129,83.4909973144531,83.3249969482422,83.21299743652341,83.140998840332,83.0380020141602,82.90899658203129,82.8000030517578,82.859001159668,82.8990020751953,82.9649963378906,83.0139999389648,83.03399658203129,83.0479965209961,
129897,Rwanda,RWA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4879989624023,92.40899658203129,90.91799926757808,89.6309967041016,87.6790008544922,87.5920028686523,87.2679977416992,86.91000366210942,86.5230026245117,86.13800048828129,85.80999755859379,85.4550018310547,85.1559982299805,84.91400146484379,84.7009963989258,84.55999755859379,84.4619979858398,84.3710021972656,84.1480026245117,83.9769973754883,83.8270034790039,83.6460037231445,83.427001953125,83.21600341796879,83.0709991455078,82.8830032348633,82.7600021362305,82.609001159668,82.5380020141602,82.4550018310547,
129908,Rwanda,RWA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,3.5164198875427206,,,,,,3.50362992286682,3.6649999618530296,,4.548180103302,5.110509872436519,,,5.0784602165222195,5.12472009658813,5.1780800819397,5.305970191955571,5.37216997146606,5.494080066680911,5.46537017822266,,,,,,,,,,,7.30870008468628,7.60193014144897,8.10260009765625,8.82318019866943,,,,,10.989230155944801,11.2749996185303,11.5636396408081,11.7956800460815,11.6413402557373,11.6154699325562,11.179710388183599,11.5049896240234,11.5239200592041,11.176839828491199,11.2224702835083,,
129909,Rwanda,RWA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,4.530330181121831,,,,,,4.08271980285645,4.19186019897461,,5.113329887390139,5.732470035552981,,,5.66606998443604,5.6915397644042995,5.68631982803345,5.75190019607544,5.78021001815796,5.86615991592407,5.80167007446289,,,,,,,,,,,7.460440158843991,7.76565980911255,8.280429840087889,8.88298988342285,,,,,10.948080062866199,11.1369104385376,11.3148202896118,11.5631198883057,11.389269828796401,11.295370101928699,11.007100105285598,11.495800018310499,11.469519615173303,11.199199676513699,11.241729736328098,,
130519,Samoa,WSM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2159996032715,32.3489990234375,32.2970008850098,32.3289985656738,31.9650001525879,31.7119998931885,31.6860008239746,31.5319995880127,31.3810005187988,31.047000885009798,30.7469997406006,30.6159992218018,30.4580001831055,30.3020000457764,30.094999313354503,30.037000656127898,29.847000122070302,29.701000213623,29.6730003356934,29.513000488281303,29.4109992980957,28.3229999542236,28.4160003662109,28.431999206543,28.443000793457,28.246000289917003,28.233999252319304,28.1840000152588,28.044000625610398,27.9200000762939,
130521,Samoa,WSM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.550998687744105,55.9010009765625,55.801998138427706,55.9910011291504,55.5320014953613,55.451999664306605,55.673000335693395,55.729000091552706,55.5880012512207,55.145999908447294,54.7729988098145,54.632999420165994,54.452999114990206,54.1829986572266,53.9020004272461,53.7750015258789,53.3460006713867,53.229000091552706,53.2729988098145,53.1599998474121,52.9160003662109,51.5359992980957,51.824001312255895,51.9679985046387,52.0639991760254,51.6520004272461,51.486000061035206,51.4620018005371,51.25,51.018001556396506,
130532,Samoa,WSM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,9.03269958496094,,,,,10.8026695251465,,11.102080345153801,,,,,,,,,,,,,,,,,,,,,12.4918699264526,12.4229001998901,12.3827295303345,,,,,,,,,,,,,,,,,,,,,
130533,Samoa,WSM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,8.85367012023926,,,,,9.77964973449707,,10.633810043335,,,,,,,,,,,,,,,,,,,,,11.585749626159698,11.869469642639197,11.668169975280799,,,,,,,,,,,,,,,,,,,,,
131143,San Marino,SMR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131145,San Marino,SMR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,San Marino,SMR,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.298839569091802,,,,,,,,16.4172096252441,,16.892799377441403,16.3857498168945,15.9399099349976,,,,,,12.829090118408198,12.9649295806885,,
131157,San Marino,SMR,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.660849571228,,,,,,,,14.8957300186157,,14.878080368042,15.1745700836182,15.308850288391099,,,,,,13.268980026245101,13.2272300720215,,
131767,Sao Tome and Principe,STP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.554000854492198,30.537000656127898,30.440000534057603,30.4130001068115,30.4860000610352,30.614999771118196,30.837999343872102,31.0769996643066,31.361999511718803,31.7210006713867,28.827999114990202,28.8190002441406,29.027000427246104,29.871000289917003,29.42799949646,29.747999191284197,30.5930004119873,30.966999053955103,31.510999679565398,31.7240009307861,32.2690010070801,32.6780014038086,32.673000335693395,32.689998626709,32.7299995422363,32.786998748779304,32.8660011291504,32.976001739502,32.7560005187988,32.4220008850098,
131769,Sao Tome and Principe,STP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8960037231445,67.24900054931639,66.5029983520508,65.8119964599609,65.109001159668,64.6439971923828,64.2570037841797,63.9710006713867,63.728000640869105,63.6619987487793,65.4390029907227,63.551998138427706,65.04799652099611,64.8249969482422,65.31500244140629,65.5469970703125,66.4850006103516,67.6060028076172,67.91400146484379,68.7519989013672,69.0930023193359,69.47499847412111,69.48300170898439,69.4219970703125,69.213996887207,68.94699859619139,68.58599853515629,68.11599731445311,67.5960006713867,67.125,
131780,Sao Tome and Principe,STP,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,4.7459001541137695,5.81970977783203,,,,,6.644619941711429,,,,,,,,,,,7.30324983596802,,,,,,,,,,,,,,,9.31112957000732,9.51148986816406,9.77145957946777,,10.1187000274658,9.81449031829834,10.4880895614624,10.1919803619385,,10.665550231933599,,11.4323196411133,12.5256795883179,,,,,,
131781,Sao Tome and Principe,STP,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,5.903019905090329,6.05413007736206,,,,,7.2801799774169895,,,,,,,,,,,7.799890041351321,,,,,,,,,,,,,,,9.44896030426025,9.80910968780518,10.029840469360401,,10.0583801269531,9.89645957946777,10.2448196411133,10.2426300048828,,10.5425500869751,,11.334759712219201,12.244179725647,,,,,,
132391,Saudi Arabia,SAU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5279998779297,13.512000083923303,13.710000038147,13.826000213622999,13.902000427246099,14.036999702453599,14.258000373840302,14.585000038147,15.0,14.595000267028801,14.3850002288818,14.038999557495101,14.369999885559098,14.7469997406006,15.16100025177,15.565999984741199,15.289999961853,15.076000213622999,14.378999710083,15.072999954223599,15.8850002288818,16.125999450683597,16.149000167846697,16.3080005645752,17.409000396728498,18.287000656127898,17.972000122070302,17.0139999389648,17.2250003814697,17.2600002288818,
132393,Saudi Arabia,SAU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.234001159668,73.6419982910156,73.2720031738281,72.6389999389648,72.3030014038086,71.3840026855469,70.7770004272461,70.5270004272461,70.4359970092773,72.6859970092773,71.91200256347659,71.1999969482422,70.88600158691409,70.69200134277341,70.5609970092773,70.0589981079102,70.6259994506836,71.0920028686523,71.0790023803711,71.9690017700195,73.01499938964841,75.1559982299805,76.5100021362305,76.9879989624023,77.5770034790039,77.1039962768555,76.2210006713867,75.76499938964841,76.1110000610352,76.51100158691409,
132404,Saudi Arabia,SAU,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,4.18755006790161,,,,,,,,,,,,,,,,,,,,,,,,,,12.803250312805199,,,,13.3794803619385,,,,,,,16.0149097442627,15.480099678039599,15.7636804580688,16.011999130249,,
132405,Saudi Arabia,SAU,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,7.02292013168335,,,,,,,,,,,,,,,,,,,,,,,,,,12.655050277710002,,,,13.865929603576697,,,,,,,16.2325401306152,15.764289855957001,15.594409942627001,16.0606594085693,,
133015,Senegal,SEN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.392999649047898,30.4069995880127,30.4090003967285,30.4710006713867,30.5139999389648,30.5639991760254,30.594999313354503,30.645999908447298,30.7099990844727,30.8120002746582,30.878999710082997,30.989000320434602,30.5620002746582,30.1860008239746,29.7439994812012,29.3339996337891,29.4599990844727,29.57200050354,29.483999252319304,29.511999130249,29.6060009002686,30.3059997558594,30.989000320434602,31.597000122070302,32.161998748779304,32.2529983520508,32.3639984130859,32.5089988708496,32.437999725341804,32.3740005493164,
133017,Senegal,SEN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.536003112793,71.28399658203129,70.9670028686523,70.63099670410159,70.05599975585939,69.8140029907227,69.47000122070311,68.9300003051758,68.2969970703125,67.8109970092773,67.5179977416992,67.26999664306639,66.33200073242189,65.3639984130859,64.45700073242189,63.816001892089794,62.84700012207029,61.7369995117188,60.334999084472706,59.1160011291504,57.9710006713867,57.074001312255895,56.1139984130859,55.231998443603494,54.2809982299805,54.234001159668,54.154998779296896,54.018001556396506,54.0439987182617,54.042999267578104,
133028,Senegal,SEN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,2.20963001251221,2.2541699409484903,,,,,,2.59500002861023,,2.68530988693237,2.7867000102996804,2.90446996688843,,3.1412398815155,3.25953006744385,,,,,,,3.66936993598938,,,,,,,,,,,,,,6.49458980560303,,7.35746002197266,,7.92412996292114,8.78022956848145,9.03378963470459,9.13803958892822,9.4340295791626,,,,,9.28427028656006,,
133029,Senegal,SEN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,3.85537004470825,3.89351010322571,,,,,,4.32665014266968,,4.44177007675171,4.611169815063481,4.76726007461548,,5.0940899848938,5.23021984100342,,,,,,,5.48065996170044,,,,,,,,,,,,,,7.24341011047363,,7.96479988098145,,8.18218994140625,8.67158031463623,8.9222297668457,8.93710994720459,9.13136959075928,,,,,8.41539001464844,,
133639,Serbia,SRB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.733001708984396,40.8120002746582,40.5859985351563,40.221000671386705,39.976001739502,40.069000244140604,39.6599998474121,39.456001281738295,39.581001281738295,39.8250007629395,39.5839996337891,38.9850006103516,38.4770011901855,35.2150001525879,33.5719985961914,34.161998748779304,36.358001708984396,38.122001647949205,36.353000640869105,34.251998901367195,32.5909996032715,32.332000732421896,33.5260009765625,35.433998107910206,35.9199981689453,38.778999328613295,40.361000061035206,41.0250015258789,40.875,40.6440010070801,
133641,Serbia,SRB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8250007629395,59.6240005493164,59.3460006713867,59.3170013427734,58.9889984130859,58.826999664306605,58.0620002746582,58.140998840332,58.4739990234375,58.8720016479492,58.415000915527294,57.3460006713867,55.8370018005371,55.021999359130895,53.734001159668,52.673999786377,53.361000061035206,54.917999267578104,51.4099998474121,48.310001373290994,46.104000091552706,45.9420013427734,47.9679985046387,49.5859985351563,50.242000579834006,52.853000640869105,54.32099914550779,55.523998260498,55.393001556396506,55.298999786377,
133652,Serbia,SRB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.413359642028801,13.248669624328599,13.4844303131104,13.5637102127075,13.828249931335401,13.971839904785199,13.915240287780799,14.0096101760864,14.005359649658198,13.885230064392099,14.4673595428467,14.6003198623657,14.7678003311157,14.817669868469201,15.0055198669434,15.092820167541499,15.272500038147,15.2788496017456,15.2118396759033,,
133653,Serbia,SRB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9345102310181,12.692580223083501,12.705789566039998,12.7772798538208,13.0208396911621,13.1227703094482,13.130189895629899,13.220609664917,13.280179977417,13.1824703216553,13.622050285339402,13.7040300369263,13.8214197158813,13.9280595779419,14.122570037841802,14.216010093689,14.28773021698,14.2261199951172,14.1326999664307,,
134263,Seychelles,SYC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134265,Seychelles,SYC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134276,Seychelles,SYC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,8.50926971435547,8.898980140686039,9.08421039581299,9.37485027313232,9.67751979827881,9.695210456848141,8.81346035003662,,9.57382011413574,9.57703971862793,9.669679641723631,10.3116502761841,11.204560279846199,11.340160369872999,,11.6409196853638,11.647080421447802,11.476189613342301,11.4055700302124,11.2868299484253,,11.5163097381592,11.6210603713989,11.7871103286743,12.113409996032699,11.9158401489258,12.058159828186,,12.0817604064941,12.6467504501343,12.7113199234009,11.980079650878901,12.3639497756958,12.536609649658198,12.5101499557495,13.3628597259521,11.8592195510864,13.814100265502901,14.0341796875,13.9843502044678,13.9267902374268,12.2146797180176,13.507240295410199,13.564439773559599,15.0562496185303,14.9639902114868,14.8957996368408,14.944890022277802,15.3333396911621,15.590780258178699,,
134277,Seychelles,SYC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.67913007736206,7.98110008239746,8.25648021697998,8.27542972564697,8.57581043243408,8.17063999176025,7.81779003143311,,8.5631799697876,8.79617977142334,8.95133972167969,9.64354038238525,10.365460395813,10.757579803466802,,11.323269844055199,11.6090698242188,11.5896902084351,11.4914398193359,11.4327402114868,,11.5572595596313,11.6275100708008,11.728070259094201,11.875789642334,11.8345699310303,11.8228597640991,,11.876250267028801,12.012920379638699,11.7850503921509,11.509070396423303,11.8643703460693,12.0756101608276,11.725799560546902,12.794939994812,11.513400077819801,12.667369842529302,12.6358098983765,12.701199531555199,12.8691501617432,11.4750204086304,13.553810119628901,13.214989662170401,13.5553302764893,13.509960174560499,13.391160011291499,12.9270496368408,13.074520111084,12.920169830322301,,
134887,Sierra Leone,SLE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.693000793457,61.70500183105471,61.6360015869141,61.6310005187988,61.6879997253418,61.612998962402294,61.6319999694824,61.6189994812012,61.6310005187988,61.6049995422363,61.673999786377,61.5830001831055,61.5839996337891,62.854000091552706,62.0349998474121,61.245998382568395,60.459999084472706,59.6539993286133,58.699001312255895,57.797000885009794,56.9500007629395,56.1619987487793,55.4039993286133,54.641998291015604,54.8979988098145,55.0029983520508,55.16999816894529,55.334999084472706,55.2299995422363,55.1189994812012,
134889,Sierra Leone,SLE,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2630004882813,62.896999359130895,62.745998382568395,62.6749992370605,62.7569999694824,62.699001312255895,62.72200012207029,62.487998962402294,62.361000061035206,62.215999603271506,62.4129981994629,61.797000885009794,61.5979995727539,63.2610015869141,62.47200012207029,61.7299995422363,60.9900016784668,60.2130012512207,59.2919998168945,58.5359992980957,57.7910003662109,56.99800109863279,56.183998107910206,55.4669990539551,56.0810012817383,55.861000061035206,55.680999755859396,55.5029983520508,55.4360008239746,55.3680000305176,
134900,Sierra Leone,SLE,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,2.30607008934021,2.41230988502502,2.26315999031067,2.40070009231567,2.4519100189208998,2.5900399684906,,,,,,,,3.9826900959014906,4.22915983200073,,,,,,,,,,,,,,,,5.4016399383544895,,,,,,,,,,,,,,,,,,,,
134901,Sierra Leone,SLE,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,3.9641098976135294,4.0915198326110795,4.00238990783691,4.14662981033325,4.27511978149414,4.4316201210022,,,,,,,,6.35191011428833,6.733850002288821,,,,,,,,,,,,,,,,7.3048601150512695,,,,,,,,,,,,,,,,,,,,
135511,Singapore,SGP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.70500183105471,46.6559982299805,47.375,48.167999267578104,48.8250007629395,49.191001892089794,50.4080009460449,49.2830009460449,49.0379981994629,50.3489990234375,50.5859985351563,48.6710014343262,49.132999420165994,49.5629997253418,50.0999984741211,51.3759994506836,52.433998107910206,54.729000091552706,53.1609992980957,55.512001037597706,56.2789993286133,57.265998840332,57.484001159668,58.8479995727539,60.0839996337891,59.7080001831055,59.380001068115206,59.431999206543,59.297000885009794,59.0099983215332,
135513,Singapore,SGP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.213996887207,76.7149963378906,76.859001159668,77.0899963378906,76.86199951171879,76.7949981689453,77.6269989013672,77.23699951171879,75.6630020141602,76.16600036621091,76.161003112793,74.197998046875,73.515998840332,73.1699981689453,73.6780014038086,75.140998840332,76.1419982910156,75.697998046875,74.536003112793,75.5709991455078,75.6520004272461,76.2300033569336,75.9169998168945,76.254997253418,76.4560012817383,75.8610000610352,75.7959976196289,75.3649978637695,75.1959991455078,74.8160018920898,
135524,Singapore,SGP,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5511894226074,16.657669067382802,16.7292594909668,,,
135525,Singapore,SGP,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1935195922852,16.283470153808597,16.366060256958,,,
136135,Sint Maarten (Dutch part),SXM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136137,Sint Maarten (Dutch part),SXM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136148,Sint Maarten (Dutch part),SXM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8902502059937,,12.397120475769,,,,,,,
136149,Sint Maarten (Dutch part),SXM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.343979835510302,,12.2081899642944,,,,,,,
136759,Slovak Republic,SVK,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5550003051758,51.2910003662109,48.6629981994629,44.189998626709006,44.457000732421896,45.673000335693395,45.1539993286133,44.801998138427706,43.4630012512207,42.569999694824205,43.0499992370605,42.5069999694824,43.504001617431605,42.207000732421896,42.4329986572266,43.207000732421896,44.082000732421896,45.3289985656738,43.745998382568395,43.244998931884794,43.3689994812012,43.362998962402294,43.6559982299805,44.15299987792971,45.301998138427706,46.979000091552706,48.3559989929199,48.699001312255895,48.9560012817383,49.0069999694824,
136761,Slovak Republic,SVK,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0849990844727,62.75,61.1510009765625,60.048000335693395,60.3390007019043,61.7249984741211,60.5839996337891,59.9280014038086,56.879001617431605,54.6539993286133,54.9169998168945,55.2560005187988,56.8979988098145,56.409000396728494,57.9749984741211,59.87300109863279,61.0270004272461,62.4869995117188,60.2389984130859,58.012001037597706,58.6879997253418,58.9770011901855,58.483001708984396,59.3619995117188,60.818000793457,62.0810012817383,62.358001708984396,63.6259994506836,64.0400009155273,63.976001739502,
